"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"3183","YJR008W",411.368573726654,-0.163286768597602,0.0522924124725661,-3.12257095966392,0.00179278882343017,0.00724780931488842
"3184","YJR009C",77633.9581926543,-0.104116143711268,0.0210579671769609,-4.9442637476033,7.6432168442534e-07,6.72496926504796e-06
"3185","YJR010C.A",967.776492973467,0.085237009880138,0.0422603749656415,2.01694873624376,0.0437008633313834,0.102763537195365
"3186","YJR010W",766.282523368695,-0.106094675128155,0.0500419370591632,-2.12011527456905,0.0339963251234364,0.0842592799909896
"3187","YJR011C",255.205716839161,-0.070578343242697,0.072174792120801,-0.97788079700414,0.328133283705336,0.474345336124948
"3188","YJR012C",457.652428846586,-0.0406604781695152,0.0635965650241042,-0.639350225190688,0.522595121745428,0.657786627509893
"3189","YJR013W",644.880840881591,-0.053109108026453,0.0416487067591514,-1.27516823832191,0.20224970067568,0.331666432288187
"3190","YJR014W",3251.26685495107,-0.00871351562304929,0.0256597524105398,-0.33957909973715,0.734173519780552,0.82772544008005
"3191","YJR015W",2493.15009503904,-0.00705623172833951,0.0408808436072923,-0.172604846321733,0.862962042264532,0.91649028294146
"3192","YJR016C",20194.0218082598,0.235949456521819,0.121345349660849,1.94444580844079,0.0518417143737256,0.117712279769732
"3193","YJR017C",1544.58005545692,-0.228180792195085,0.0516047877458137,-4.42169810520335,9.79282201648689e-06,6.88540815476631e-05
"3194","YJR019C",519.254340670474,-0.264143332243222,0.0565687926305105,-4.66941788856133,3.02054397031711e-06,2.37157545046253e-05
"3195","YJR021C",600.196916841479,-0.231037779773925,0.0718631982445287,-3.21496656727931,0.00130459715541418,0.0055504519674606
"3196","YJR022W",241.827667863249,-0.141463293762016,0.0676987393858869,-2.08960011730303,0.0366537359978217,0.0893426000562525
"3197","YJR024C",1527.10972762062,0.106271402265273,0.0373122104077468,2.84816688971096,0.00439718590845963,0.0156144465975851
"3198","YJR025C",958.344360952339,-0.0237307899598312,0.0454896283586167,-0.521674738090843,0.601896816386184,0.727214706724356
"3199","YJR026W",0,NA,NA,NA,NA,NA
"3200","YJR027W",4487.29707413548,-0.0433019778254727,0.0440283316377587,-0.983502581513604,0.325360145391449,0.471444766938433
"3201","YJR028W",0,NA,NA,NA,NA,NA
"3202","YJR029W",4690.75503640368,-0.093337414993467,0.0522747603747986,-1.78551588422899,0.074177677197885,0.156090029868253
"3203","YJR030C",550.746060456516,0.115607452475378,0.0604136415206148,1.9135984781836,0.0556714796634756,0.124621492462233
"3204","YJR031C",617.618058094216,-0.0888582666523324,0.0473492894931878,-1.8766546996469,0.0605654351521255,0.133437994562353
"3205","YJR032W",1333.73289875742,-0.018377303512818,0.0301667968979398,-0.609189751732411,0.54239867241111,0.674010000195011
"3206","YJR033C",610.389521067276,-0.0899300797509681,0.0504265509544892,-1.78338748236284,0.0745232494809122,0.156463244828225
"3207","YJR034W",398.520356670212,-0.208855843125654,0.0547878407066547,-3.81208385714472,0.000137800106454522,0.000755812705099046
"3208","YJR035W",541.01083155745,0.0218484262558185,0.0467532755673855,0.467313273576486,0.640275761161117,0.755733231802445
"3209","YJR036C",204.101807980718,-0.0556394567842864,0.079521048253158,-0.699682134560856,0.484125835996503,0.623487938816396
"3210","YJR039W",505.695429848963,-0.133347814586585,0.0516625435752484,-2.58113142246585,0.00984770847861273,0.0309143871219086
"3211","YJR040W",1287.1881436485,-0.0527374756605282,0.0305795685481,-1.72459842190301,0.084599868043874,0.171500852498541
"3212","YJR041C",1551.77085603873,-7.15317872489925e-05,0.0348091249321002,-0.00205497229213676,0.998360370489228,0.998675658779293
"3213","YJR042W",1979.43405974054,-0.0134534669029016,0.0327290440707963,-0.411055907218076,0.681031540519911,0.785996503770019
"3214","YJR043C",806.841925809057,0.0442437398344007,0.0412351756065929,1.07296111107932,0.283288564992379,0.42496638864
"3215","YJR044C",1401.76701849913,-0.0709384889899045,0.0394080783724755,-1.80010018046075,0.0718448211255589,0.152016346636745
"3216","YJR045C",12726.6410068746,-0.128398567501035,0.0560571772235585,-2.2904929192024,0.021992758579386,0.0596677197432164
"3217","YJR046W",1313.74693338264,-0.185955279896467,0.052049527593936,-3.57266028132275,0.000353373061184462,0.00176269160834927
"3218","YJR047C",553.410712445336,-0.26969918758285,0.0627825597232168,-4.29576603394073,1.74091119328083e-05,0.00011524213593975
"3219","YJR048W",714.643041186195,-0.150576933916378,0.0509077964356963,-2.95783641129661,0.00309806489726175,0.011531281506553
"3220","YJR049C",1560.3541014937,-0.101975164654529,0.044357308240544,-2.29894844163065,0.0215078672013606,0.0586283729434678
"3221","YJR050W",606.892831012181,0.0239948407230095,0.0459961726585657,0.521670376818647,0.601899853480745,0.727214706724356
"3222","YJR051W",1137.33652646738,0.0538545568787958,0.050829532783437,1.0595131202218,0.289366157214733,0.431427301942889
"3223","YJR052W",713.26957447033,-0.137222759966757,0.0497631388923271,-2.75751817552479,0.00582419753572017,0.0198597505919391
"3224","YJR053W",199.934288813811,-0.162720490617219,0.0736371857235219,-2.20975977039874,0.0271218391046657,0.0706774375681026
"3225","YJR054W",1357.46572166119,-0.0161245777717447,0.0354345583289682,-0.45505231424213,0.649071603142382,0.762304153857432
"3226","YJR055W",432.055087706124,-0.100167804232755,0.0924202311875899,-1.08382983839804,0.278440252708739,0.419381597933871
"3227","YJR056C",821.361945197905,-0.0323335199780587,0.0392900949364013,-0.822943289661092,0.410540243618543,0.55572060754775
"3228","YJR057W",640.766601743792,-0.0323491475842928,0.0501657690711978,-0.644845044404309,0.519027608051663,0.654596833965217
"3229","YJR058C",763.515452427318,-0.0805393719449436,0.0430638588387545,-1.87023118960403,0.0614517202784,0.134891423410833
"3230","YJR059W",2109.79672278759,-0.182410115188813,0.0374383620186242,-4.87227820218391,1.1031867417823e-06,9.3058428884033e-06
"3231","YJR060W",1442.56504844991,0.00485867319051373,0.058967066139186,0.0823963868076005,0.934331509191626,0.962646392082421
"3232","YJR061W",555.790859233589,0.00453817364406821,0.0626631962063349,0.0724216752226473,0.942266335751345,0.967620188929591
"3233","YJR062C",860.703760493832,0.0413462179978765,0.0474860116826368,0.870703108827197,0.383916280593473,0.530102362153368
"3234","YJR063W",2349.90919802979,0.01794550030592,0.0277198219012493,0.647388730340697,0.517380387819509,0.653039401641081
"3235","YJR064W",5350.34973835063,-0.0146640235189266,0.0190261559397834,-0.770729703116978,0.440867162070173,0.585021674008074
"3236","YJR065C",4015.13532209643,-0.115676627463877,0.0268759218934448,-4.30409895974921,1.67666711157829e-05,0.00011145525867627
"3237","YJR066W",1059.75530963606,-0.0846476662335969,0.0329080336440188,-2.57224929174649,0.0101040107100212,0.0315363219102736
"3238","YJR067C",476.989779100493,0.0264143617302458,0.0510721690857976,0.517196786489948,0.605018795061555,0.728806629913473
"3239","YJR068W",1808.52324079305,0.0116387331475164,0.0359421077034945,0.323818882396393,0.746075159728451,0.836232508294362
"3240","YJR069C",1793.22482883133,0.0386224776875652,0.0313140303948286,1.23339209934291,0.217429511224926,0.349420586912712
"3241","YJR070C",8663.37016267845,0.0492542489022101,0.0310086298028158,1.58840455755119,0.112194887564141,0.212992092513884
"3242","YJR072C",4171.62134450354,-0.0711473652186688,0.0357639456183142,-1.98936006608385,0.0466614741158143,0.108238900960704
"3243","YJR073C",2004.6114884236,0.0195319145587332,0.0319662353946298,0.611017040874776,0.541188298888266,0.673296911519475
"3244","YJR074W",981.146259264985,0.00688588813536821,0.0710477242549207,0.0969191935080355,0.922790566347476,0.954584950655006
"3245","YJR075W",2885.73939587873,-0.0249821734635627,0.0284090435315754,-0.879373972439309,0.379198539587412,0.525643442186856
"3246","YJR076C",2958.09430524272,-0.0837856542316987,0.0377624880321245,-2.21875354612287,0.0265034959573155,0.0694661344185327
"3247","YJR077C",6011.43793565671,0.0458387650465517,0.0404662813787863,1.13276445190197,0.257313183331698,0.39574630162814
"3248","YJR078W",158.080859982889,-1.0683476020621,0.0960513456304583,-11.1226718902241,9.73132270852573e-29,5.18049826542105e-27
"3249","YJR079W",15.9085893876878,-0.656587785484673,0.313103434085899,-2.0970315685025,0.0359907809044884,0.0881448205751013
"3250","YJR080C",740.5522590105,-0.0398995156592199,0.0517900713033668,-0.770408587111293,0.441057561225908,0.585151759238979
"3251","YJR082C",738.359425349188,0.0218740032489828,0.0615569152792072,0.355345994024678,0.722330402571132,0.819330904259288
"3252","YJR083C",402.673723705,0.130084153290622,0.053971483883723,2.41023859138053,0.015942091175785,0.0461999760286359
"3253","YJR084W",904.364166228212,-0.0523147106728997,0.0381183139791894,-1.37242981684502,0.169929673291495,0.289460736838296
"3254","YJR085C",3191.33174261798,-0.139694279581824,0.0619999098477523,-2.25313681785762,0.0242505236605279,0.0644585443600077
"3255","YJR086W",1076.09085092173,0.00635692543197757,0.0456441793221991,0.13927132717415,0.889235746641095,0.933130438126775
"3256","YJR088C",1616.92846155571,0.0739369269745131,0.0278823409589353,2.65174746565959,0.00800764088023773,0.0259746057226349
"3257","YJR089W",838.55691270142,-0.091938729763802,0.0475961661354626,-1.93164150032876,0.0534037698337305,0.120610653082596
"3258","YJR090C",1091.17096713415,-0.0545266813249355,0.0332713819608665,-1.6388463030802,0.101245273162293,0.196865808926681
"3259","YJR091C",1567.41359916567,-0.0959646309343122,0.0332350554535111,-2.88745210816773,0.00388375725690829,0.014019146565535
"3260","YJR092W",1264.74187556899,-0.102172820581008,0.0632227915071403,-1.61607575599488,0.106077935227497,0.204318552650105
"3261","YJR093C",958.777325021975,-0.0835765587199334,0.0535867825581124,-1.5596487553493,0.118842908168434,0.222479262188839
"3262","YJR094C",234.675348345801,-0.00138102795939755,0.0723161307469402,-0.0190970941770966,0.984763649519171,0.990329561594193
"3263","YJR094W.A",25261.4548402178,0.0952633985823973,0.0475811098871508,2.00212644909578,0.0452711335647234,0.105554888160663
"3264","YJR095W",41.136807317709,-0.928383903644288,0.165958699033546,-5.59406592755124,2.21812663948841e-08,2.37763659241271e-07
"3265","YJR096W",755.184790647187,-0.222944233175158,0.046649692781262,-4.77911471401391,1.76068722147769e-06,1.44107926977535e-05
"3266","YJR097W",538.935822203307,0.0814282966318899,0.0605015561277321,1.34588764064145,0.178338755316534,0.300792336243409
"3267","YJR098C",348.411759474418,-0.10927137970633,0.0582605299941802,-1.87556446392172,0.0607151098718415,0.133598548467564
"3268","YJR099W",776.918187303086,0.0483015494438807,0.042101526317687,1.14726361888664,0.251272685265277,0.389481884305243
"3269","YJR100C",671.553710109938,-0.0601160470987094,0.0408739885620373,-1.47076537459678,0.141354579482992,0.253749294708063
"3270","YJR101W",1015.46055369169,-0.0147277004363701,0.0382581529386235,-0.38495586705394,0.700270113442541,0.801483499305962
"3271","YJR102C",472.934867762779,-0.0259609896609933,0.0553520553277431,-0.469015820772628,0.639058327591236,0.755586880420022
"3272","YJR103W",2115.83991254432,-0.00671784525225017,0.0333052624722848,-0.201705218742548,0.840147182492803,0.903468409623478
"3273","YJR104C",19618.1427431072,-0.170991295252572,0.0435171776054745,-3.92928274905084,8.51996115312282e-05,0.000496084135156554
"3274","YJR105W",8567.60393172677,0.0447786831070288,0.0230248388260168,1.94479898189044,0.0517991767126304,0.117657864637689
"3275","YJR106W",618.785286583232,-0.0936996626212913,0.0506037905562568,-1.85163327867948,0.0640785009365136,0.139130303571734
"3276","YJR107C.A",509.314481910586,-0.118686776563828,0.0617513512968747,-1.92201100172257,0.0546043734335387,0.122579272041626
"3277","YJR107W",543.088332984771,-0.0671897528329635,0.0459823083733124,-1.46120878246208,0.143958153583669,0.257184123788083
"3278","YJR108W",81.0875683976408,-0.216068874837184,0.114251656679092,-1.89116623003617,0.0586021577381217,0.129798007715394
"3279","YJR109C",3043.64695722437,-0.00813852255691737,0.084159306195011,-0.0967037743640503,0.92296164237292,0.954606041539992
"3280","YJR110W",660.308124376866,-0.104041900100813,0.0427967479912108,-2.4310702327705,0.0150542960950981,0.0441932186109575
"3281","YJR111C",1014.31074618815,0.101995774310581,0.0550856877364037,1.85158393226661,0.0640855920792928,0.139130303571734
"3282","YJR112W",748.644042005153,0.07365294678894,0.0439652999781004,1.67525177414068,0.0938848431566382,0.185920750671242
"3283","YJR112W.A",571.81081476282,-0.050506424541531,0.0522585821786286,-0.966471389692349,0.333808356493343,0.479844778394674
"3284","YJR113C",1203.89723398403,-0.0711301966960239,0.049115533484446,-1.4482220114447,0.147554970532169,0.261837741826693
"3285","YJR115W",189.53546215668,-0.304379419091913,0.0737433991069171,-4.12754799450738,3.66651922796279e-05,0.000228391340306237
"3286","YJR116W",496.093921468435,-0.224683338776541,0.0535027461749487,-4.19947301474672,2.67536910856538e-05,0.000171369699724587
"3287","YJR117W",2296.59016953403,-0.207375616005268,0.0321127749143106,-6.45772956583873,1.06285451601198e-10,1.60696500213267e-09
"3288","YJR118C",1388.20236860147,0.149445575738889,0.0427560310795347,3.4953098303463,0.000473511746155835,0.00229046857844269
"3289","YJR119C",332.002607460731,-0.000790822026911082,0.0579854838846301,-0.0136382758913339,0.989118567560446,0.993194820969317
"3290","YJR120W",341.983261294635,0.00503632353122477,0.0773046683206844,0.06514902192365,0.948055349455211,0.969950038565691
"3291","YJR121W",8481.98488090642,-0.0447046174488791,0.0612111701137862,-0.730334306071541,0.465185863340641,0.604643846398504
"3292","YJR122W",435.722851264515,-0.120969119325501,0.0619981805806958,-1.95117208589775,0.0510365783716748,0.116259160008831
"3293","YJR123W",66056.2693040738,0.143255758168223,0.0217945188545987,6.57301769880529,4.93055947821186e-11,7.76992395384878e-10
"3294","YJR124C",1230.50843259361,0.0623591320528217,0.035627527685773,1.75030758807672,0.0800652522615681,0.165216082435516
"3295","YJR125C",2298.27084324097,0.013020865908739,0.0252491145875258,0.515695941083489,0.606066789950418,0.729379016114812
"3296","YJR126C",2114.58361240632,0.0196511710137449,0.0256588672238697,0.765862765580859,0.443757962958505,0.587487462448455
"3297","YJR127C",1478.1812405062,-0.174555915927341,0.0604138961961399,-2.88933386055133,0.0038605895015824,0.0139593804181076
"3298","YJR128W",21.6881125276508,-0.163356816639307,0.222755138402071,-0.733347018664275,0.463346804463963,0.602731418127147
"3299","YJR129C",341.124105642512,-0.0400879296948699,0.0628504812250833,-0.637830115433881,0.523584273445494,0.658639073128913
"3300","YJR130C",880.249161864223,-0.0259606285672195,0.0462168954980988,-0.561712946908937,0.574311611818607,0.703352339592176
"3301","YJR131W",716.267007484638,-0.0835873559940266,0.0419544418440536,-1.99233626572186,0.0463341751546251,0.107644617775201
"3302","YJR132W",1456.96878610235,0.0187269029960391,0.0410122812436392,0.456616955413656,0.647946390004368,0.761673808474036
"3303","YJR133W",998.813653799584,0.153302171358299,0.0390712577339489,3.92365591100732,8.72152780189262e-05,0.000506424185380291
"3304","YJR134C",1344.60922163706,0.0449208220462755,0.0370561491859525,1.21223664717176,0.225421806965625,0.35907647652181
"3305","YJR135C",234.674242361786,0.0598545226106746,0.0732109012514604,0.817562980205501,0.41360677335177,0.558439665213867
"3306","YJR135W.A",1721.21059527591,0.0606179587382093,0.0560853755786691,1.08081577617649,0.279779069358785,0.421100027932268
"3307","YJR136C",533.081938857185,-0.0344931493539876,0.0474421681955601,-0.727056765445548,0.46719118239512,0.606238455647908
"3308","YJR137C",994.07430110434,-0.0534950294355138,0.0429965070192877,-1.24417151866584,0.213436443662256,0.345192716517842
"3309","YJR138W",520.590320184966,-0.140716234402604,0.0537012879201495,-2.62035120297004,0.00878392535541259,0.0280445761235196
"3310","YJR139C",7563.87907358654,0.0265216029860558,0.0378398465306892,0.700890870805884,0.483371122131538,0.622899367693804
"3311","YJR140C",528.506882806401,-0.00982123007420501,0.0461790198758279,-0.212677317548393,0.831578659992192,0.897147617685718
"3312","YJR141W",730.714737070393,0.0467397623626235,0.0400760203265546,1.16627753908123,0.243502251356215,0.380322180064503
